Source,Project,ALMA_Band,min_freq_GHz,max_freq_GHz,SiO_transition,SiO_freq_GHz,ang_res_arcsec,MOUS_ID
J15445789-3423392,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.169,uid://A001/X2fb/X390
J15445789-3423392,2018.1.00126.S,7,346.87,348.74,J=8-7,347.331,0.752,uid://A001/X133d/X715
J15445789-3423392,2018.1.00126.S,7,346.87,348.74,J=8-7,347.331,0.752,uid://A001/X133d/X715
J15450887-3417333,2017.1.01399.S,3,86.35,87.35,J=2-1,86.84696,11.897,uid://A001/X1284/X2266
J15450887-3417333,2016.1.01141.S,6,216.85,217.35,J=5-4,217.10498,25.982,uid://A001/X886/X214
J15450887-3417333,2016.1.01141.S,6,216.85,217.35,J=5-4,217.10498,5.469,uid://A001/X886/X210
J15450887-3417333,2023.1.00937.S,6,215.5,217.5,J=5-4,217.10498,4.81,uid://A001/X3621/X1d86
J15450887-3417333,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
J15450887-3417333,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.174,uid://A001/X2fb/X390
J15450887-3417333,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.17,uid://A001/X2fb/X390
J15450887-3417333,2015.1.00222.S,6,215.55,217.43,J=5-4,217.10498,0.168,uid://A001/X2fb/X390
J15450887-3417333,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.974,uid://A001/X3645/X22c
J15450887-3417333,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.969,uid://A001/X3645/X22c
J15450887-3417333,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.973,uid://A001/X3645/X22c
J15450887-3417333,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.983,uid://A001/X3645/X22c
J154518.5-342125,2017.1.01399.S,3,86.35,87.35,J=2-1,86.84696,11.91,uid://A001/X1284/X2266
J154518.5-342125,2017.1.01243.S,7,346.85,348.73,J=8-7,347.331,0.343,uid://A001/X1288/X16d
J154518.5-342125,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,0.969,uid://A001/X3645/X22c
J15514032-2146103,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.307,uid://A001/X12e/X1ba
J15530132-2114135,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.307,uid://A001/X12e/X1ba
J15534211-2049282,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.299,uid://A001/X122/X54d
J15582981-2310077,2011.0.00526.S,7,346.74,348.62,J=8-7,347.331,0.513,uid://A001/X74/X186
J15583692-2257153,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.307,uid://A001/X12e/X1ba
J15583692-2257153,2023.1.00937.S,6,215.5,217.5,J=5-4,217.10498,4.717,uid://A001/X3621/X1d8c
J15592523-4235066,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.031,uid://A001/X2d1f/X958
J15592523-4235066,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.175,uid://A001/X2fb/X390
J16000060-4221567,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.176,uid://A001/X2fb/X390
J16000060-4221567,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.112,uid://A001/X133d/X292f
J16000060-4221567,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X292d
J16000060-4221567,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.176,uid://A001/X2fb/X390
J16000060-4221567,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.019,uid://A001/X3645/X22c
J16000236-4222145,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.176,uid://A001/X2fb/X390
J16000236-4222145,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.112,uid://A001/X133d/X292f
J16000236-4222145,2018.1.01054.S,6,216.5,218.49,J=5-4,217.10498,0.021,uid://A001/X133d/X292d
J16000236-4222145,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.176,uid://A001/X2fb/X390
J16000236-4222145,2023.1.01106.S,1,42.11,44.1,J=1-0,43.423864,1.019,uid://A001/X3645/X22c
J16001844-2230114,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.307,uid://A001/X12e/X1ba
J16002612-4153553,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.023,uid://A001/X2d1f/X95b
J16002612-4153553,2015.1.00222.S,6,215.55,217.42,J=5-4,217.10498,0.176,uid://A001/X2fb/X390
J16014086-2258103,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.307,uid://A001/X12e/X1ba
J16020757-2257467,2022.1.00638.S,5,173.03,174.91,J=4-3,173.68831,0.139,uid://A001/X2d1f/X5d5
J16020757-2257467,2013.1.00395.S,7,347.11,349.1,J=8-7,347.331,0.307,uid://A001/X12e/X1ba
J16020757-2257467,2021.1.00128.L,6,217.06,218.94,J=5-4,217.10498,1.136,uid://A001/X1590/X3324
J16020757-2257467,2021.1.00128.L,6,217.06,218.94,J=5-4,217.10498,0.256,uid://A001/X1590/X3322
J16024152-2138245,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.295,uid://A001/X122/X551
J16035767-2031055,2011.0.00526.S,7,346.73,348.61,J=8-7,347.331,0.506,uid://A001/X74/X186
J16035767-2031055,2016.1.00336.S,6,215.51,217.49,J=5-4,217.10498,0.1,uid://A001/X87d/X4ac
J16035793-1942108,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.299,uid://A001/X122/X54d
J16041740-1942287,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.298,uid://A001/X122/X54d
J16041740-1942287,2018.1.00564.S,7,347.16,349.03,J=8-7,347.331,0.19,uid://A001/X134b/X10
J16042165-2130284,2011.0.00526.S,7,346.73,348.61,J=8-7,347.331,0.499,uid://A001/X74/X186
J16042165-2130284,2018.1.00564.S,7,347.16,349.04,J=8-7,347.331,0.186,uid://A001/X134b/X10
J16042165-2130284,2018.1.01255.S,6,215.2,217.18,J=5-4,217.10498,0.11,uid://A001/X135e/X67
J16042165-2130284,2018.1.01255.S,6,215.2,217.18,J=5-4,217.10498,0.029,uid://A001/X135e/X65
J16054540-2023088,2022.1.00638.S,5,173.03,174.91,J=4-3,173.68831,0.139,uid://A001/X2d1f/X5d5
J16054540-2023088,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.298,uid://A001/X122/X54d
J16054540-2023088,2021.1.00128.L,6,217.06,218.93,J=5-4,217.10498,1.135,uid://A001/X1590/X3324
J16054540-2023088,2021.1.00128.L,6,217.06,218.93,J=5-4,217.10498,0.257,uid://A001/X1590/X3322
J16062196-1928445,2011.0.00526.S,7,346.73,348.61,J=8-7,347.331,0.505,uid://A001/X74/X186
J16063539-2516510,2013.1.00395.S,7,347.11,349.1,J=8-7,347.331,0.305,uid://A001/X12e/X1ba
J16063539-2516510,2013.1.00395.S,7,347.11,349.1,J=8-7,347.331,0.306,uid://A001/X12e/X1ba
J16064385-1908056,2011.0.00526.S,7,346.73,348.61,J=8-7,347.331,0.506,uid://A001/X74/X186
J16064385-1908056,2013.1.00395.S,7,347.12,349.1,J=8-7,347.331,0.298,uid://A001/X122/X54d
J16072625-2432079,2013.1.00395.S,7,347.11,349.1,J=8-7,347.331,0.306,uid://A001/X12e/X1ba
J16073773-3921388,2022.1.00154.S,6,217.0,218.99,J=5-4,217.10498,0.033,uid://A001/X2d1f/X964
